"TIME","GEO","UNIT","ENGINE","Value","Flag and Footnotes"
"2008","Belgium","Number","125 cm³ or less",":",""
"2008","Belgium","Number","Over 125 cm³",":",""
"2008","Bulgaria","Number","Total","60,000",""
"2008","Bulgaria","Number","125 cm³ or less",":",""
"2008","Bulgaria","Number","Over 125 cm³",":",""
"2008","Czech Republic","Number","Total","893,000","d"
"2008","Czech Republic","Number","125 cm³ or less","541,000","d"
"2008","Czech Republic","Number","Over 125 cm³","352,000",""
"2008","Denmark","Number","Total","143,546",""
"2008","Denmark","Number","125 cm³ or less",":",""
"2008","Denmark","Number","Over 125 cm³",":",""
"2008","Germany (until 1990 former territory of the FRG)","Number","Total","3,659,000","d"
"2008","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","769,000",""
"2008","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","2,774,000",""
"2008","Estonia","Number","Total","17,600",""
"2008","Estonia","Number","125 cm³ or less","1,100",""
"2008","Estonia","Number","Over 125 cm³","16,500",""
"2008","Ireland","Number","Total","35,640",""
"2008","Ireland","Number","125 cm³ or less","5,910",""
"2008","Ireland","Number","Over 125 cm³","29,730",""
"2008","Greece","Number","Total","1,388,607",""
"2008","Greece","Number","125 cm³ or less",":",""
"2008","Greece","Number","Over 125 cm³",":",""
"2008","Spain","Number","Total","2,501,000","d"
"2008","Spain","Number","125 cm³ or less","961,000","d"
"2008","Spain","Number","Over 125 cm³","1,540,000","d"
"2008","France","Number","Total",":",""
"2008","France","Number","125 cm³ or less",":",""
"2008","France","Number","Over 125 cm³",":",""
"2008","Croatia","Number","Total","65,000",""
"2008","Croatia","Number","125 cm³ or less","15,000",""
"2008","Croatia","Number","Over 125 cm³","50,000",""
"2008","Italy","Number","Total","5,859,000",""
"2008","Italy","Number","125 cm³ or less","1,575,000",""
"2008","Italy","Number","Over 125 cm³","4,284,000",""
"2008","Cyprus","Number","Total","22,400",""
"2008","Cyprus","Number","125 cm³ or less","8,900",""
"2008","Cyprus","Number","Over 125 cm³","13,500",""
"2008","Latvia","Number","Total","34,154",""
"2008","Latvia","Number","125 cm³ or less",":",""
"2008","Latvia","Number","Over 125 cm³",":",""
"2008","Lithuania","Number","Total","34,029","d"
"2008","Lithuania","Number","125 cm³ or less",":",""
"2008","Lithuania","Number","Over 125 cm³",":",""
"2008","Luxembourg","Number","Total","15,000",""
"2008","Luxembourg","Number","125 cm³ or less","1,000",""
"2008","Luxembourg","Number","Over 125 cm³","14,000",""
"2008","Hungary","Number","Total","141,000",""
"2008","Hungary","Number","125 cm³ or less","30,000",""
"2008","Hungary","Number","Over 125 cm³","111,000",""
"2008","Malta","Number","Total","14,354",""
"2008","Malta","Number","125 cm³ or less","8,011",""
"2008","Malta","Number","Over 125 cm³","6,343",""
"2008","Netherlands","Number","Total","606,000",""
"2008","Netherlands","Number","125 cm³ or less","13,000",""
"2008","Netherlands","Number","Over 125 cm³","592,000",""
"2008","Austria","Number","Total","362,000",""
"2008","Austria","Number","125 cm³ or less","66,000",""
"2008","Austria","Number","Over 125 cm³","296,000",""
"2008","Poland","Number","Total","909,000",""
"2008","Poland","Number","125 cm³ or less","305,000",""
"2008","Poland","Number","Over 125 cm³","604,000",""
"2008","Portugal","Number","Total",":",""
"2008","Portugal","Number","125 cm³ or less",":",""
"2008","Portugal","Number","Over 125 cm³",":",""
"2008","Romania","Number","Total","66,000",""
"2008","Romania","Number","125 cm³ or less","14,000",""
"2008","Romania","Number","Over 125 cm³","52,000",""
"2008","Slovenia","Number","Total","41,610",""
"2008","Slovenia","Number","125 cm³ or less",":",""
"2008","Slovenia","Number","Over 125 cm³",":",""
"2008","Slovakia","Number","Total","70,300",""
"2008","Slovakia","Number","125 cm³ or less",":",""
"2008","Slovakia","Number","Over 125 cm³",":",""
"2008","Finland","Number","Total","204,000","d"
"2008","Finland","Number","125 cm³ or less","39,000","d"
"2008","Finland","Number","Over 125 cm³","166,000","d"
"2008","Sweden","Number","Total","269,300",""
"2008","Sweden","Number","125 cm³ or less","18,280",""
"2008","Sweden","Number","Over 125 cm³","251,020",""
"2008","United Kingdom","Number","Total","1,201,000","d"
"2008","United Kingdom","Number","125 cm³ or less","299,000","d"
"2008","United Kingdom","Number","Over 125 cm³","902,000","d"
"2008","Iceland","Number","Total",":",""
"2008","Iceland","Number","125 cm³ or less",":",""
"2008","Iceland","Number","Over 125 cm³",":",""
"2008","Liechtenstein","Number","Total","3,120","d"
"2008","Liechtenstein","Number","125 cm³ or less","1,010",""
"2008","Liechtenstein","Number","Over 125 cm³","2,110",""
"2008","Norway","Number","Total","135,000",""
"2008","Norway","Number","125 cm³ or less","18,000",""
"2008","Norway","Number","Over 125 cm³","117,000",""
"2008","Switzerland","Number","Total","637,000",""
"2008","Switzerland","Number","125 cm³ or less","312,000",""
"2008","Switzerland","Number","Over 125 cm³","325,000",""
"2008","Former Yugoslav Republic of Macedonia, the","Number","Total","8,630",""
"2008","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2008","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2008","Turkey","Number","Total","2,181,000",""
"2008","Turkey","Number","125 cm³ or less",":",""
"2008","Turkey","Number","Over 125 cm³",":",""
"2009","Belgium","Number","Total","404,000",""
"2009","Belgium","Number","125 cm³ or less","86,000",""
"2009","Belgium","Number","Over 125 cm³","318,000",""
"2009","Bulgaria","Number","Total","67,000",""
"2009","Bulgaria","Number","125 cm³ or less",":",""
"2009","Bulgaria","Number","Over 125 cm³",":",""
"2009","Czech Republic","Number","Total","903,000","d"
"2009","Czech Republic","Number","125 cm³ or less","539,000","d"
"2009","Czech Republic","Number","Over 125 cm³","364,000",""
"2009","Denmark","Number","Total",":",""
"2009","Denmark","Number","125 cm³ or less",":",""
"2009","Denmark","Number","Over 125 cm³",":",""
"2009","Germany (until 1990 former territory of the FRG)","Number","Total","3,763,000",""
"2009","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","796,000",""
"2009","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","2,846,000",""
"2009","Estonia","Number","Total","18,510",""
"2009","Estonia","Number","125 cm³ or less","1,100",""
"2009","Estonia","Number","Over 125 cm³","17,410",""
"2009","Ireland","Number","Total","36,380",""
"2009","Ireland","Number","125 cm³ or less","5,750",""
"2009","Ireland","Number","Over 125 cm³","30,640",""
"2009","Greece","Number","Total","1,448,851",""
"2009","Greece","Number","125 cm³ or less",":",""
"2009","Greece","Number","Over 125 cm³",":",""
"2009","Spain","Number","Total","2,607,000","d"
"2009","Spain","Number","125 cm³ or less","1,024,000","d"
"2009","Spain","Number","Over 125 cm³","1,582,000","d"
"2009","France","Number","Total",":",""
"2009","France","Number","125 cm³ or less",":",""
"2009","France","Number","Over 125 cm³",":",""
"2009","Croatia","Number","Total","66,000",""
"2009","Croatia","Number","125 cm³ or less","15,000",""
"2009","Croatia","Number","Over 125 cm³","51,000",""
"2009","Italy","Number","Total","6,118,000",""
"2009","Italy","Number","125 cm³ or less","1,644,000",""
"2009","Italy","Number","Over 125 cm³","4,474,000",""
"2009","Cyprus","Number","Total","23,500",""
"2009","Cyprus","Number","125 cm³ or less","9,300",""
"2009","Cyprus","Number","Over 125 cm³","14,200",""
"2009","Latvia","Number","Total","33,590",""
"2009","Latvia","Number","125 cm³ or less",":",""
"2009","Latvia","Number","Over 125 cm³",":",""
"2009","Lithuania","Number","Total","36,562","d"
"2009","Lithuania","Number","125 cm³ or less",":",""
"2009","Lithuania","Number","Over 125 cm³",":",""
"2009","Luxembourg","Number","Total","17,300",""
"2009","Luxembourg","Number","125 cm³ or less","1,300",""
"2009","Luxembourg","Number","Over 125 cm³","16,000",""
"2009","Hungary","Number","Total","141,960",""
"2009","Hungary","Number","125 cm³ or less","0",""
"2009","Hungary","Number","Over 125 cm³","141,960",""
"2009","Malta","Number","Total","14,457","d"
"2009","Malta","Number","125 cm³ or less","7,929","d"
"2009","Malta","Number","Over 125 cm³","6,528","d"
"2009","Netherlands","Number","Total","623,000",""
"2009","Netherlands","Number","125 cm³ or less","14,000",""
"2009","Netherlands","Number","Over 125 cm³","609,000",""
"2009","Austria","Number","Total","378,000",""
"2009","Austria","Number","125 cm³ or less","72,000",""
"2009","Austria","Number","Over 125 cm³","306,000",""
"2009","Poland","Number","Total","975,000",""
"2009","Poland","Number","125 cm³ or less","313,000",""
"2009","Poland","Number","Over 125 cm³","662,000",""
"2009","Portugal","Number","Total",":",""
"2009","Portugal","Number","125 cm³ or less",":",""
"2009","Portugal","Number","Over 125 cm³",":",""
"2009","Romania","Number","Total","74,000",""
"2009","Romania","Number","125 cm³ or less","14,000",""
"2009","Romania","Number","Over 125 cm³","60,000",""
"2009","Slovenia","Number","Total","46,185",""
"2009","Slovenia","Number","125 cm³ or less",":",""
"2009","Slovenia","Number","Over 125 cm³",":",""
"2009","Slovakia","Number","Total","55,400",""
"2009","Slovakia","Number","125 cm³ or less",":",""
"2009","Slovakia","Number","Over 125 cm³",":",""
"2009","Finland","Number","Total","216,000","d"
"2009","Finland","Number","125 cm³ or less","41,000","d"
"2009","Finland","Number","Over 125 cm³","175,000","d"
"2009","Sweden","Number","Total","277,626","d"
"2009","Sweden","Number","125 cm³ or less","18,342","d"
"2009","Sweden","Number","Over 125 cm³","259,284","d"
"2009","United Kingdom","Number","Total","1,191,000","d"
"2009","United Kingdom","Number","125 cm³ or less","293,000","d"
"2009","United Kingdom","Number","Over 125 cm³","898,000","d"
"2009","Iceland","Number","Total",":",""
"2009","Iceland","Number","125 cm³ or less",":",""
"2009","Iceland","Number","Over 125 cm³",":",""
"2009","Liechtenstein","Number","Total","3,250","d"
"2009","Liechtenstein","Number","125 cm³ or less","1,050",""
"2009","Liechtenstein","Number","Over 125 cm³","2,200",""
"2009","Norway","Number","Total","141,000",""
"2009","Norway","Number","125 cm³ or less","18,000",""
"2009","Norway","Number","Over 125 cm³","123,000",""
"2009","Switzerland","Number","Total","637,000","e"
"2009","Switzerland","Number","125 cm³ or less","310,000","e"
"2009","Switzerland","Number","Over 125 cm³","327,000","e"
"2009","Former Yugoslav Republic of Macedonia, the","Number","Total","9,100",""
"2009","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2009","Turkey","Number","Total","2,303,000",""
"2009","Turkey","Number","125 cm³ or less",":",""
"2009","Turkey","Number","Over 125 cm³",":",""
"2010","Belgium","Number","Total","419,000",""
"2010","Belgium","Number","125 cm³ or less","95,000",""
"2010","Belgium","Number","Over 125 cm³","324,000",""
"2010","Bulgaria","Number","Total","70,000",""
"2010","Bulgaria","Number","125 cm³ or less",":",""
"2010","Bulgaria","Number","Over 125 cm³",":",""
"2010","Czech Republic","Number","Total","924,000","d"
"2010","Czech Republic","Number","125 cm³ or less","547,000","d"
"2010","Czech Republic","Number","Over 125 cm³","377,000",""
"2010","Denmark","Number","Total",":",""
"2010","Denmark","Number","125 cm³ or less",":",""
"2010","Denmark","Number","Over 125 cm³",":",""
"2010","Germany (until 1990 former territory of the FRG)","Number","Total","3,828,000",""
"2010","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","798,000",""
"2010","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","2,895,000",""
"2010","Estonia","Number","Total","19,540",""
"2010","Estonia","Number","125 cm³ or less","1,150",""
"2010","Estonia","Number","Over 125 cm³","18,390",""
"2010","Ireland","Number","Total","38,140",""
"2010","Ireland","Number","125 cm³ or less","8,070",""
"2010","Ireland","Number","Over 125 cm³","30,070",""
"2010","Greece","Number","Total","1,499,133",""
"2010","Greece","Number","125 cm³ or less",":",""
"2010","Greece","Number","Over 125 cm³",":",""
"2010","Spain","Number","Total","2,708,000","d"
"2010","Spain","Number","125 cm³ or less","1,077,000","d"
"2010","Spain","Number","Over 125 cm³","1,631,000","d"
"2010","France","Number","Total",":",""
"2010","France","Number","125 cm³ or less",":",""
"2010","France","Number","Over 125 cm³",":",""
"2010","Croatia","Number","Total","64,000",""
"2010","Croatia","Number","125 cm³ or less","14,000",""
"2010","Croatia","Number","Over 125 cm³","50,000",""
"2010","Italy","Number","Total","6,305,000",""
"2010","Italy","Number","125 cm³ or less","1,688,000",""
"2010","Italy","Number","Over 125 cm³","4,617,000",""
"2010","Cyprus","Number","Total","23,700",""
"2010","Cyprus","Number","125 cm³ or less","9,200",""
"2010","Cyprus","Number","Over 125 cm³","14,500",""
"2010","Latvia","Number","Total","17,188","d"
"2010","Latvia","Number","125 cm³ or less",":",""
"2010","Latvia","Number","Over 125 cm³",":",""
"2010","Lithuania","Number","Total","38,995",""
"2010","Lithuania","Number","125 cm³ or less",":",""
"2010","Lithuania","Number","Over 125 cm³",":",""
"2010","Luxembourg","Number","Total","15,800",""
"2010","Luxembourg","Number","125 cm³ or less","1,300",""
"2010","Luxembourg","Number","Over 125 cm³","14,500",""
"2010","Hungary","Number","Total","142,250",""
"2010","Hungary","Number","125 cm³ or less","0",""
"2010","Hungary","Number","Over 125 cm³","142,250",""
"2010","Malta","Number","Total","14,787",""
"2010","Malta","Number","125 cm³ or less","7,991",""
"2010","Malta","Number","Over 125 cm³","6,796",""
"2010","Netherlands","Number","Total","636,000",""
"2010","Netherlands","Number","125 cm³ or less","15,000",""
"2010","Netherlands","Number","Over 125 cm³","621,000",""
"2010","Austria","Number","Total","394,000",""
"2010","Austria","Number","125 cm³ or less","79,000",""
"2010","Austria","Number","Over 125 cm³","315,000",""
"2010","Poland","Number","Total","1,013,000",""
"2010","Poland","Number","125 cm³ or less","319,000",""
"2010","Poland","Number","Over 125 cm³","694,000",""
"2010","Portugal","Number","Total",":",""
"2010","Portugal","Number","125 cm³ or less",":",""
"2010","Portugal","Number","Over 125 cm³",":",""
"2010","Romania","Number","Total","79,000",""
"2010","Romania","Number","125 cm³ or less","15,000",""
"2010","Romania","Number","Over 125 cm³","64,000",""
"2010","Slovenia","Number","Total","48,690",""
"2010","Slovenia","Number","125 cm³ or less",":",""
"2010","Slovenia","Number","Over 125 cm³",":",""
"2010","Slovakia","Number","Total","59,600",""
"2010","Slovakia","Number","125 cm³ or less",":",""
"2010","Slovakia","Number","Over 125 cm³",":",""
"2010","Finland","Number","Total","227,000",""
"2010","Finland","Number","125 cm³ or less","44,000",""
"2010","Finland","Number","Over 125 cm³","183,000",""
"2010","Sweden","Number","Total","277,745",""
"2010","Sweden","Number","125 cm³ or less","17,481",""
"2010","Sweden","Number","Over 125 cm³","260,264",""
"2010","United Kingdom","Number","Total","1,153,000","d"
"2010","United Kingdom","Number","125 cm³ or less","290,000","d"
"2010","United Kingdom","Number","Over 125 cm³","863,000",""
"2010","Iceland","Number","Total",":",""
"2010","Iceland","Number","125 cm³ or less",":",""
"2010","Iceland","Number","Over 125 cm³",":",""
"2010","Liechtenstein","Number","Total","3,420","d"
"2010","Liechtenstein","Number","125 cm³ or less","1,090",""
"2010","Liechtenstein","Number","Over 125 cm³","2,330",""
"2010","Norway","Number","Total","147,000",""
"2010","Norway","Number","125 cm³ or less","19,000",""
"2010","Norway","Number","Over 125 cm³","128,000",""
"2010","Switzerland","Number","Total","651,000","e"
"2010","Switzerland","Number","125 cm³ or less","300,000","e"
"2010","Switzerland","Number","Over 125 cm³","351,000","e"
"2010","Former Yugoslav Republic of Macedonia, the","Number","Total","7,760",""
"2010","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2010","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2010","Turkey","Number","Total","1,773,754",""
"2010","Turkey","Number","125 cm³ or less",":",""
"2010","Turkey","Number","Over 125 cm³",":",""
"2011","Belgium","Number","Total","434,000",""
"2011","Belgium","Number","125 cm³ or less",":",""
"2011","Belgium","Number","Over 125 cm³",":",""
"2011","Bulgaria","Number","Total","74,000",""
"2011","Bulgaria","Number","125 cm³ or less",":",""
"2011","Bulgaria","Number","Over 125 cm³",":",""
"2011","Czech Republic","Number","Total","944,000","d"
"2011","Czech Republic","Number","125 cm³ or less","553,000","d"
"2011","Czech Republic","Number","Over 125 cm³","391,000",""
"2011","Denmark","Number","Total",":",""
"2011","Denmark","Number","125 cm³ or less",":",""
"2011","Denmark","Number","Over 125 cm³",":",""
"2011","Germany (until 1990 former territory of the FRG)","Number","Total","3,908,000",""
"2011","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","808,000",""
"2011","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","2,956,000",""
"2011","Estonia","Number","Total","21,100",""
"2011","Estonia","Number","125 cm³ or less","1,200",""
"2011","Estonia","Number","Over 125 cm³","19,900",""
"2011","Ireland","Number","Total","34,210",""
"2011","Ireland","Number","125 cm³ or less","4,950",""
"2011","Ireland","Number","Over 125 cm³","29,250",""
"2011","Greece","Number","Total","1,534,902",""
"2011","Greece","Number","125 cm³ or less",":",""
"2011","Greece","Number","Over 125 cm³",":",""
"2011","Spain","Number","Total","2,798,000","d"
"2011","Spain","Number","125 cm³ or less","1,133,000","d"
"2011","Spain","Number","Over 125 cm³","1,666,000","d"
"2011","France","Number","Total",":",""
"2011","France","Number","125 cm³ or less",":",""
"2011","France","Number","Over 125 cm³",":",""
"2011","Croatia","Number","Total","65,000",""
"2011","Croatia","Number","125 cm³ or less","14,000",""
"2011","Croatia","Number","Over 125 cm³","51,000",""
"2011","Italy","Number","Total","6,428,000",""
"2011","Italy","Number","125 cm³ or less","1,718,000",""
"2011","Italy","Number","Over 125 cm³","4,710,000",""
"2011","Cyprus","Number","Total","23,900",""
"2011","Cyprus","Number","125 cm³ or less","9,400",""
"2011","Cyprus","Number","Over 125 cm³","14,500",""
"2011","Latvia","Number","Total","17,385",""
"2011","Latvia","Number","125 cm³ or less",":",""
"2011","Latvia","Number","Over 125 cm³",":",""
"2011","Lithuania","Number","Total","41,349","d"
"2011","Lithuania","Number","125 cm³ or less",":",""
"2011","Lithuania","Number","Over 125 cm³",":",""
"2011","Luxembourg","Number","Total","16,200",""
"2011","Luxembourg","Number","125 cm³ or less","1,400",""
"2011","Luxembourg","Number","Over 125 cm³","14,800",""
"2011","Hungary","Number","Total","147,380",""
"2011","Hungary","Number","125 cm³ or less","0",""
"2011","Hungary","Number","Over 125 cm³","147,380",""
"2011","Malta","Number","Total","15,634",""
"2011","Malta","Number","125 cm³ or less","8,353",""
"2011","Malta","Number","Over 125 cm³","7,356",""
"2011","Netherlands","Number","Total","647,000",""
"2011","Netherlands","Number","125 cm³ or less","16,000",""
"2011","Netherlands","Number","Over 125 cm³","631,000",""
"2011","Austria","Number","Total","411,000",""
"2011","Austria","Number","125 cm³ or less","86,000",""
"2011","Austria","Number","Over 125 cm³","325,000",""
"2011","Poland","Number","Total","1,069,000",""
"2011","Poland","Number","125 cm³ or less","327,000",""
"2011","Poland","Number","Over 125 cm³","742,000",""
"2011","Portugal","Number","Total",":",""
"2011","Portugal","Number","125 cm³ or less",":",""
"2011","Portugal","Number","Over 125 cm³",":",""
"2011","Romania","Number","Total","84,000",""
"2011","Romania","Number","125 cm³ or less","15,000",""
"2011","Romania","Number","Over 125 cm³","69,000",""
"2011","Slovenia","Number","Total","49,880",""
"2011","Slovenia","Number","125 cm³ or less",":",""
"2011","Slovenia","Number","Over 125 cm³",":",""
"2011","Slovakia","Number","Total","63,900",""
"2011","Slovakia","Number","125 cm³ or less",":",""
"2011","Slovakia","Number","Over 125 cm³",":",""
"2011","Finland","Number","Total","237,000",""
"2011","Finland","Number","125 cm³ or less","46,000",""
"2011","Finland","Number","Over 125 cm³","191,000",""
"2011","Sweden","Number","Total","280,562",""
"2011","Sweden","Number","125 cm³ or less","17,011",""
"2011","Sweden","Number","Over 125 cm³","263,551",""
"2011","United Kingdom","Number","Total","1,158,000","d"
"2011","United Kingdom","Number","125 cm³ or less","301,000","d"
"2011","United Kingdom","Number","Over 125 cm³","857,000","d"
"2011","Iceland","Number","Total",":",""
"2011","Iceland","Number","125 cm³ or less",":",""
"2011","Iceland","Number","Over 125 cm³",":",""
"2011","Liechtenstein","Number","Total","3,490",""
"2011","Liechtenstein","Number","125 cm³ or less","1,100",""
"2011","Liechtenstein","Number","Over 125 cm³","2,380",""
"2011","Norway","Number","Total","152,000",""
"2011","Norway","Number","125 cm³ or less","20,000",""
"2011","Norway","Number","Over 125 cm³","132,000",""
"2011","Switzerland","Number","Total","666,000","e"
"2011","Switzerland","Number","125 cm³ or less","297,000","e"
"2011","Switzerland","Number","Over 125 cm³","363,000","e"
"2011","Former Yugoslav Republic of Macedonia, the","Number","Total","8,370",""
"2011","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2011","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2011","Turkey","Number","Total","1,845,100",""
"2011","Turkey","Number","125 cm³ or less","1,338,900",""
"2011","Turkey","Number","Over 125 cm³","506,200","d"
"2012","Belgium","Number","Total","441,000",""
"2012","Belgium","Number","125 cm³ or less","114,000",""
"2012","Belgium","Number","Over 125 cm³","328,000",""
"2012","Bulgaria","Number","Total","78,000",""
"2012","Bulgaria","Number","125 cm³ or less",":",""
"2012","Bulgaria","Number","Over 125 cm³",":",""
"2012","Czech Republic","Number","Total","977,000","d"
"2012","Czech Republic","Number","125 cm³ or less","565,000","d"
"2012","Czech Republic","Number","Over 125 cm³","412,000",""
"2012","Denmark","Number","Total",":",""
"2012","Denmark","Number","125 cm³ or less",":",""
"2012","Denmark","Number","Over 125 cm³",":",""
"2012","Germany (until 1990 former territory of the FRG)","Number","Total","3,983,000",""
"2012","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","814,000",""
"2012","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","3,015,000",""
"2012","Estonia","Number","Total","22,800",""
"2012","Estonia","Number","125 cm³ or less","1,300",""
"2012","Estonia","Number","Over 125 cm³","21,500",""
"2012","Ireland","Number","Total","32,870",""
"2012","Ireland","Number","125 cm³ or less","4,580",""
"2012","Ireland","Number","Over 125 cm³","28,290",""
"2012","Greece","Number","Total","1,556,435",""
"2012","Greece","Number","125 cm³ or less",":",""
"2012","Greece","Number","Over 125 cm³",":",""
"2012","Spain","Number","Total","2,852,000","d"
"2012","Spain","Number","125 cm³ or less","1,178,000","d"
"2012","Spain","Number","Over 125 cm³","1,674,000","d"
"2012","France","Number","Total",":",""
"2012","France","Number","125 cm³ or less",":",""
"2012","France","Number","Over 125 cm³",":",""
"2012","Croatia","Number","Total","60,000",""
"2012","Croatia","Number","125 cm³ or less","12,000",""
"2012","Croatia","Number","Over 125 cm³","48,000",""
"2012","Italy","Number","Total","6,483,000",""
"2012","Italy","Number","125 cm³ or less","1,741,000",""
"2012","Italy","Number","Over 125 cm³","4,742,000",""
"2012","Cyprus","Number","Total","25,300",""
"2012","Cyprus","Number","125 cm³ or less","9,900",""
"2012","Cyprus","Number","Over 125 cm³","15,400",""
"2012","Latvia","Number","Total","17,879",""
"2012","Latvia","Number","125 cm³ or less",":",""
"2012","Latvia","Number","Over 125 cm³",":",""
"2012","Lithuania","Number","Total","43,605",""
"2012","Lithuania","Number","125 cm³ or less",":",""
"2012","Lithuania","Number","Over 125 cm³",":",""
"2012","Luxembourg","Number","Total","16,500",""
"2012","Luxembourg","Number","125 cm³ or less","1,500",""
"2012","Luxembourg","Number","Over 125 cm³","15,000",""
"2012","Hungary","Number","Total","151,410",""
"2012","Hungary","Number","125 cm³ or less","0",""
"2012","Hungary","Number","Over 125 cm³","151,410",""
"2012","Malta","Number","Total","15,747",""
"2012","Malta","Number","125 cm³ or less","8,335",""
"2012","Malta","Number","Over 125 cm³","7,480",""
"2012","Netherlands","Number","Total","653,000",""
"2012","Netherlands","Number","125 cm³ or less","17,000",""
"2012","Netherlands","Number","Over 125 cm³","636,000",""
"2012","Austria","Number","Total","431,000",""
"2012","Austria","Number","125 cm³ or less","95,000",""
"2012","Austria","Number","Over 125 cm³","336,000",""
"2012","Poland","Number","Total","1,107,000",""
"2012","Poland","Number","125 cm³ or less","336,000",""
"2012","Poland","Number","Over 125 cm³","771,000",""
"2012","Portugal","Number","Total",":",""
"2012","Portugal","Number","125 cm³ or less",":",""
"2012","Portugal","Number","Over 125 cm³",":",""
"2012","Romania","Number","Total","89,000",""
"2012","Romania","Number","125 cm³ or less","16,000",""
"2012","Romania","Number","Over 125 cm³","73,000",""
"2012","Slovenia","Number","Total","51,000",""
"2012","Slovenia","Number","125 cm³ or less",":",""
"2012","Slovenia","Number","Over 125 cm³",":",""
"2012","Slovakia","Number","Total","68,100",""
"2012","Slovakia","Number","125 cm³ or less",":",""
"2012","Slovakia","Number","Over 125 cm³",":",""
"2012","Finland","Number","Total","245,000",""
"2012","Finland","Number","125 cm³ or less","47,000",""
"2012","Finland","Number","Over 125 cm³","198,000",""
"2012","Sweden","Number","Total","283,942",""
"2012","Sweden","Number","125 cm³ or less","16,877",""
"2012","Sweden","Number","Over 125 cm³","267,065",""
"2012","United Kingdom","Number","Total","1,146,000","d"
"2012","United Kingdom","Number","125 cm³ or less","307,000","d"
"2012","United Kingdom","Number","Over 125 cm³","838,000","d"
"2012","Iceland","Number","Total",":",""
"2012","Iceland","Number","125 cm³ or less",":",""
"2012","Iceland","Number","Over 125 cm³",":",""
"2012","Liechtenstein","Number","Total","3,570",""
"2012","Liechtenstein","Number","125 cm³ or less","1,410",""
"2012","Liechtenstein","Number","Over 125 cm³","2,160",""
"2012","Norway","Number","Total","157,000",""
"2012","Norway","Number","125 cm³ or less","21,000",""
"2012","Norway","Number","Over 125 cm³","136,000",""
"2012","Switzerland","Number","Total","680,000","e"
"2012","Switzerland","Number","125 cm³ or less","312,000","e"
"2012","Switzerland","Number","Over 125 cm³","368,000","e"
"2012","Former Yugoslav Republic of Macedonia, the","Number","Total","8,470",""
"2012","Former Yugoslav Republic of Macedonia, the","Number","125 cm³ or less",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Number","Over 125 cm³",":",""
"2012","Turkey","Number","Total","1,824,110","d"
"2012","Turkey","Number","125 cm³ or less","1,262,340",""
"2012","Turkey","Number","Over 125 cm³","561,770","d"
"2013","Belgium","Number","Total","450,793",""
"2013","Belgium","Number","125 cm³ or less","72,846",""
"2013","Belgium","Number","Over 125 cm³","377,947",""
"2013","Bulgaria","Number","Total","82,000",""
"2013","Bulgaria","Number","125 cm³ or less",":",""
"2013","Bulgaria","Number","Over 125 cm³",":",""
"2013","Czech Republic","Number","Total","977,197","b"
"2013","Czech Republic","Number","125 cm³ or less","566,628","b"
"2013","Czech Republic","Number","Over 125 cm³","410,569","b"
"2013","Denmark","Number","Total",":",""
"2013","Denmark","Number","125 cm³ or less",":",""
"2013","Denmark","Number","Over 125 cm³",":",""
"2013","Germany (until 1990 former territory of the FRG)","Number","Total","4,055,000",""
"2013","Germany (until 1990 former territory of the FRG)","Number","125 cm³ or less","821,000",""
"2013","Germany (until 1990 former territory of the FRG)","Number","Over 125 cm³","3,078,000",""
"2013","Estonia","Number","Total","24,828",""
"2013","Estonia","Number","125 cm³ or less","1,436",""
"2013","Estonia","Number","Over 125 cm³","23,392",""
"2013","Ireland","Number","Total","34,520",""
"2013","Ireland","Number","125 cm³ or less","4,440",""
"2013","Ireland","Number","Over 125 cm³","30,080",""
"2013","Greece","Number","Total","1,568,596",""
"2013","Greece","Number","125 cm³ or less",":",""
"2013","Greece","Number","Over 125 cm³",":",""
"2013","Spain","Number","Total","2,891,000","d"
"2013","Spain","Number","125 cm³ or less","1,211,000","d"
"2013","Spain","Number","Over 125 cm³","1,680,000","d"
"2013","France","Number","Total",":",""
"2013","France","Number","125 cm³ or less",":",""
"2013","France","Number","Over 125 cm³",":",""
"2013","Croatia","Number","Total","60,000",""
